Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
5586,CUST5587,66-69,1,131422-140705,google,Conversion,7479.07234545068,0.2071488403682281,0.1846505078802967,45,7.52066770152915,11.52561723673062,60,14-15,0,0-4,967,isConfid,isConfid,1
955,CUST0956,66-69,1,131422-140705,baidu,Conversion,7316.428638881204,0.0551353563405095,0.0310609771341311,1,4.511972660452372,5.224876003257751,48,14-15,7,0-4,187,isConfid,isConfid,1
1638,CUST1639,66-69,0,131422-140705,online directory,Consideration,8265.551424091775,0.0937205882091426,0.0730640303594927,14,1.768898030692699,14.520506530678324,22,16-17,0,0-4,4856,isConfid,isConfid,1
3885,CUST3886,66-69,0,131422-140705,yahoo,Conversion,1678.5911504290657,0.0691257414302179,0.0652700729652736,37,7.16554748019354,11.840492348147484,0,16-17,1,0-4,95,isConfid,isConfid,1
3949,CUST3950,66-69,0,131422-140705,affiliate,Retention,6404.835844051467,0.0540242441752879,0.1991075865199766,35,9.607383096316871,4.3542773137898845,95,16-17,5,0-4,4004,isConfid,isConfid,1
5270,CUST5271,66-69,1,131422-140705,instagram,Conversion,4683.178645683569,0.2534612842584526,0.094457452335148,37,4.441391500456639,4.6836122254350645,48,16-17,1,0-4,2837,isConfid,isConfid,1
6422,CUST6423,66-69,1,131422-140705,bing ads,Consideration,858.8844446152189,0.2873142695215032,0.142081602086906,25,7.908054417826317,2.6611559607996123,98,16-17,0,0-4,2703,isConfid,isConfid,1
7256,CUST7257,66-69,0,131422-140705,affiliate,Awareness,3919.106300669715,0.1803567962517506,0.1900601476688677,10,9.227503573625008,11.436134841115596,9,16-17,2,0-4,2830,isConfid,isConfid,1
3571,CUST3572,66-69,0,131422-140705,online directory,Retention,3906.596225944165,0.287225859458023,0.1034308650013895,13,4.715515002201765,8.384542979004431,14,16-17,9,0-4,836,isConfid,isConfid,1
3411,CUST3412,66-69,1,131422-140705,yahoo,Awareness,1812.9432898776208,0.0313789186483282,0.1318824512052261,13,4.235470761007376,14.37080876596328,15,16-17,5,5-9,985,isConfid,isConfid,1
314,CUST0315,66-69,0,131422-140705,baidu,Retention,6561.222153781408,0.223918411068006,0.1688120076565412,9,7.5955413654479536,7.890831532621918,19,12-13,4,0-4,2087,isConfid,isConfid,1
477,CUST0478,66-69,1,131422-140705,google ads,Retention,283.0292905101115,0.2673732856254747,0.1822601445772595,27,8.052883615873897,10.805453444746702,48,12-13,9,5-9,157,isConfid,isConfid,1
595,CUST0596,66-69,0,131422-140705,instagram,Awareness,7916.962053921226,0.2568407071060077,0.0203629809833503,17,7.9008988550138435,13.895270979169384,85,12-13,5,0-4,3443,isConfid,isConfid,1
2166,CUST2167,66-69,0,131422-140705,outlook,Retention,4649.952611337297,0.1888257434338821,0.0785694376723168,33,3.963568494177548,5.922386583100199,80,12-13,9,0-4,1369,isConfid,isConfid,1
5165,CUST5166,66-69,0,131422-140705,google ads,Conversion,2436.5709467123806,0.1241557288226261,0.0406555343511919,9,1.4138243315726673,1.3514439319190676,27,12-13,4,0-4,2888,isConfid,isConfid,0
7015,CUST7016,66-69,0,131422-140705,facebook ads,Awareness,284.3026686678468,0.2703143375949794,0.1518176552646611,46,6.359166334419146,9.027807372458922,59,12-13,3,5-9,4352,isConfid,isConfid,1
7246,CUST7247,66-69,1,131422-140705,outlook,Consideration,2966.3436999979403,0.0622243556521077,0.0158630869042786,17,3.633918183167812,1.2859211486461652,90,12-13,5,0-4,3158,isConfid,isConfid,0
1132,CUST1133,66-69,0,131422-140705,blog,Awareness,3084.29397717849,0.2068248476137513,0.0269067091622105,6,1.7586863490639,1.3947266005414811,98,12-13,3,5-9,1765,isConfid,isConfid,0
7084,CUST7085,66-69,0,140706-149989,duckduckgo,Conversion,8392.860843519933,0.28107758439802,0.1253840910439548,29,9.858851354703724,1.0684271861237078,42,2-3,1,0-4,3372,isConfid,isConfid,1
3328,CUST3329,66-69,0,140706-149989,yahoo,Retention,6555.007840892432,0.1754582335697327,0.1387949049927352,16,3.7152203589603,12.631434088272002,12,2-3,7,5-9,4158,isConfid,isConfid,1
3287,CUST3288,66-69,1,140706-149989,whatsapp,Conversion,2493.477242134785,0.2052330939918788,0.0494673028403497,3,4.182750265282466,14.661795449773374,24,2-3,1,5-9,1944,isConfid,isConfid,1
3194,CUST3195,66-69,0,140706-149989,blog,Conversion,7693.089146918616,0.0333310418897895,0.0492531777306266,16,3.4669416094797647,10.806720392074476,32,2-3,6,0-4,9,isConfid,isConfid,1
1311,CUST1312,66-69,0,140706-149989,twitter ads,Conversion,896.5198978851655,0.0686078005757114,0.095648730634969,22,5.368144889091161,7.022316876627527,97,2-3,6,0-4,3074,isConfid,isConfid,1
2350,CUST2351,66-69,0,140706-149989,google,Retention,1485.497459736691,0.1869466327775683,0.0633524371216512,15,8.618488568559986,3.8611711902163854,38,2-3,0,5-9,4060,isConfid,isConfid,1
6799,CUST6800,66-69,0,140706-149989,duckduckgo,Conversion,967.6658572011326,0.2122779092703818,0.070964662282611,0,8.292724559909145,5.994400704449237,53,18-19,4,5-9,434,isConfid,isConfid,1
6783,CUST6784,66-69,0,140706-149989,blog,Retention,4302.6863308078455,0.1100360678828242,0.090182512665911,26,5.064403929447477,13.434763009925875,87,18-19,1,5-9,1164,isConfid,isConfid,1
6325,CUST6326,66-69,1,140706-149989,google ads,Consideration,7643.35471060385,0.068444925814797,0.043868397365427,12,9.52979651008225,1.5901809930384831,20,18-19,0,0-4,4343,isConfid,isConfid,0
1188,CUST1189,66-69,0,140706-149989,twitter ads,Consideration,5956.442309231233,0.2307331542291991,0.0311223483629114,30,6.050264816854332,6.496129015154949,90,18-19,6,5-9,1088,isConfid,isConfid,1
1109,CUST1110,66-69,1,140706-149989,facebook ads,Retention,8092.459468650783,0.2221083716634528,0.0870348324095337,20,6.526511570110661,12.765520590546153,17,18-19,9,0-4,3048,isConfid,isConfid,1
6821,CUST6822,66-69,0,140706-149989,outlook,Conversion,630.3572357419117,0.2126255236984202,0.1301085337683991,6,3.730487450406311,13.858101737404477,72,8-9,8,5-9,4430,isConfid,isConfid,1
6520,CUST6521,66-69,0,140706-149989,online directory,Conversion,5922.301678292061,0.1682809208516825,0.0639275612530705,31,1.7245572534324722,9.94927503594596,87,8-9,6,5-9,1809,isConfid,isConfid,1
4814,CUST4815,66-69,1,140706-149989,facebook ads,Consideration,862.3563269249191,0.1473431798018474,0.0157597939021637,18,4.189910587135757,11.233433343489128,37,8-9,1,0-4,1977,isConfid,isConfid,1
4697,CUST4698,66-69,0,140706-149989,partner site,Consideration,282.37991174163903,0.2401046950030918,0.0524831355371096,46,7.253644366870781,2.09025205796122,34,8-9,2,5-9,3973,isConfid,isConfid,1
2848,CUST2849,66-69,0,140706-149989,google ads,Consideration,8495.549353711498,0.1491920002311899,0.1508928937443978,27,2.6885535957267503,12.019427171894764,70,8-9,2,0-4,2657,isConfid,isConfid,1
2739,CUST2740,66-69,1,140706-149989,partner site,Conversion,8624.669403654518,0.239327550143636,0.1442628001919093,20,3.210935231235837,12.93405303109168,72,8-9,3,0-4,3326,isConfid,isConfid,1
2488,CUST2489,66-69,0,140706-149989,google ads,Awareness,550.0353591611641,0.0992611592022526,0.1789632573538036,45,4.796522473529463,7.872150511375512,38,8-9,2,5-9,3229,isConfid,isConfid,1
938,CUST0939,66-69,1,140706-149989,online directory,Retention,3964.1176623364063,0.2035249918634529,0.0987898695163743,49,8.787799829733427,13.603059621891637,80,8-9,7,0-4,1573,isConfid,isConfid,1
655,CUST0656,66-69,0,140706-149989,facebook ads,Awareness,8848.846293730952,0.2691011993753503,0.0454736472164475,34,7.929907937956474,15.2200295742433,81,8-9,6,5-9,4445,isConfid,isConfid,1
538,CUST0539,66-69,1,140706-149989,google,Awareness,3113.1048377127763,0.1850467929942619,0.0684892504385634,4,5.157054560099831,11.376917117932685,78,8-9,6,0-4,4361,isConfid,isConfid,1
42,CUST0043,66-69,0,140706-149989,google,Retention,5215.412777065037,0.2361076526015204,0.0221549556118338,46,8.798416631086432,9.99980453466989,10,8-9,9,5-9,3513,isConfid,isConfid,1
2949,CUST2950,66-69,0,140706-149989,news portal,Retention,3702.76783543767,0.2727775647612245,0.01876398034639,29,7.060174303847488,10.098340413073029,42,4-5,4,0-4,4358,isConfid,isConfid,1
469,CUST0470,66-69,0,140706-149989,google ads,Retention,829.6503245635931,0.0747200530771744,0.0589151619400658,11,1.4650125009943888,11.635418305943883,88,4-5,2,0-4,3624,isConfid,isConfid,0
7860,CUST7861,66-69,1,140706-149989,google,Awareness,6314.713669651194,0.2383074765733248,0.0417404577987121,3,5.207786127731252,2.2651217791021843,79,6-7,4,5-9,1074,isConfid,isConfid,0
7460,CUST7461,66-69,0,140706-149989,google,Consideration,2479.39169239428,0.1480418833703946,0.0771776696191719,44,8.709977368263056,10.488601842454054,35,6-7,8,0-4,146,isConfid,isConfid,0
3943,CUST3944,66-69,0,140706-149989,blog,Retention,6354.136407220015,0.1032754757301069,0.1413589912924091,42,7.396572749748539,13.02322229074415,5,6-7,9,5-9,1158,isConfid,isConfid,1
2781,CUST2782,66-69,0,140706-149989,baidu,Retention,8501.398804089218,0.2045227931136161,0.0247729801478738,16,6.440718446894341,9.873125387631376,13,6-7,2,5-9,407,isConfid,isConfid,1
1346,CUST1347,66-69,1,140706-149989,gmail,Awareness,5679.69639034816,0.0350975005820698,0.1822708228664923,32,7.980824339358799,2.640873447614343,41,6-7,0,5-9,4609,isConfid,isConfid,1
348,CUST0349,66-69,1,140706-149989,linkedin ads,Consideration,7080.597035057685,0.0860782800552236,0.0824169506603514,19,3.865604869684492,3.970964732267032,53,10-11,3,5-9,628,isConfid,isConfid,1
890,CUST0891,66-69,0,140706-149989,facebook ads,Consideration,1986.446689311628,0.0996940753857173,0.0608182471358608,48,4.97423800547888,8.021143981427432,87,10-11,9,0-4,3288,isConfid,isConfid,1
2331,CUST2332,66-69,0,140706-149989,outlook,Consideration,9269.090746239184,0.2565205179212851,0.1126264663592074,1,7.350564713168028,14.524503489539304,57,10-11,5,5-9,4595,isConfid,isConfid,1
5149,CUST5150,66-69,0,140706-149989,twitter,Awareness,5300.3009158261375,0.2696878251745466,0.0902025924984161,43,7.256892394605906,6.965816735721568,65,10-11,2,0-4,4258,isConfid,isConfid,1
2665,CUST2666,66-69,0,140706-149989,facebook,Consideration,7661.299834920828,0.1661369325442514,0.0129209917221213,24,1.5720698796919694,13.9365878422378,45,0-1,4,0-4,4651,isConfid,isConfid,1
2532,CUST2533,66-69,0,140706-149989,facebook,Conversion,5611.055620446557,0.0384540336264422,0.0781879506237326,39,9.618063730868158,3.620751760121241,60,0-1,5,0-4,2972,isConfid,isConfid,1
2324,CUST2325,66-69,0,140706-149989,zoho,Conversion,5864.40781633668,0.2191785813948682,0.0635682032023203,10,6.803894643780118,7.661278776383885,54,0-1,1,0-4,1240,isConfid,isConfid,1
4037,CUST4038,66-69,0,140706-149989,whatsapp,Retention,4198.770685341529,0.0735673425010478,0.0807073576349719,15,1.5042342877311792,8.518086476691774,97,14-15,5,0-4,140,isConfid,isConfid,1
3542,CUST3543,66-69,0,140706-149989,blog,Retention,3941.867854873447,0.1615631733782905,0.19238664220866,43,1.9437257259406373,13.496338335331831,0,14-15,5,5-9,1784,isConfid,isConfid,1
2793,CUST2794,66-69,0,140706-149989,instagram,Awareness,8236.994659475675,0.0358165054858997,0.1743074175056057,4,3.3734954580317744,7.1912007171913706,22,14-15,9,5-9,3123,isConfid,isConfid,1
2255,CUST2256,66-69,1,140706-149989,linkedin,Retention,3381.955066292833,0.1454268604570145,0.1432154400734066,47,9.577716788588676,2.1653026430807305,22,14-15,8,0-4,4776,isConfid,isConfid,1
1767,CUST1768,66-69,1,140706-149989,instagram,Retention,2421.2507956499767,0.2521850704780736,0.0142115259286294,48,8.33774127503133,14.045193205520675,12,14-15,7,0-4,3511,isConfid,isConfid,1
719,CUST0720,66-69,0,140706-149989,protonmail,Consideration,1121.0830933054483,0.1652750704226361,0.1497458914242098,14,4.140946029627573,14.875521692563437,33,14-15,9,5-9,1294,isConfid,isConfid,1
608,CUST0609,66-69,0,140706-149989,yahoo,Awareness,3904.862802445242,0.2787536352580557,0.0857487706469609,14,6.692284563664436,4.190252935773013,5,14-15,6,5-9,2333,isConfid,isConfid,1
1351,CUST1352,66-69,0,140706-149989,partner site,Retention,8347.98683224825,0.2382093572840843,0.0439026656167002,1,5.105758660840736,7.028300033631712,7,16-17,7,0-4,3602,isConfid,isConfid,1
7273,CUST7274,66-69,0,140706-149989,linkedin ads,Consideration,9998.027535244337,0.1825606458834851,0.0523906798608409,12,2.9566465822016554,4.569757000634039,60,12-13,2,5-9,1160,isConfid,isConfid,1
4981,CUST4982,66-69,0,140706-149989,google,Conversion,9187.662053528757,0.2972240466912808,0.166391735740146,44,2.427042299903204,14.266688085208216,3,12-13,3,0-4,3887,isConfid,isConfid,1
160,CUST0161,66-69,0,140706-149989,partner site,Conversion,4206.164782877156,0.2362193227829455,0.0832173077925511,37,5.1925017005627865,5.5694194564203645,95,12-13,2,5-9,2986,isConfid,isConfid,1
39,CUST0040,66-69,1,140706-149989,blog,Conversion,3658.921285738072,0.1309534936984424,0.1568664431038815,20,1.7975708427628572,1.2609661127600422,1,12-13,0,0-4,2885,isConfid,isConfid,1
6084,CUST6085,66-69,1,140706-149989,instagram,Conversion,8220.137038052853,0.1197343324431837,0.0724226300510528,30,8.18327940006863,3.999986390186513,50,12-13,7,0-4,547,isConfid,isConfid,1
7052,CUST7053,66-69,0,20014-29297,zoho,Conversion,5628.7605980443695,0.2678332639979415,0.0996906390881824,24,4.881213927488257,1.2469121373262535,45,2-3,3,5-9,2990,isConfid,isConfid,1
6808,CUST6809,66-69,1,20014-29297,protonmail,Consideration,4678.628086781433,0.1009941171969078,0.1461227753112824,13,5.521774763426307,8.467884151350619,37,2-3,6,0-4,475,isConfid,isConfid,1
385,CUST0386,66-69,0,20014-29297,instagram,Consideration,879.0413231542201,0.0063653788262066,0.200744653593086,23,3.802918502594384,4.007502533655773,96,2-3,6,0-4,1704,isConfid,isConfid,0
3897,CUST3898,66-69,1,20014-29297,google ads,Conversion,8694.036388686784,0.0728261898844941,0.1123645448884089,45,2.7253725191609925,10.947423373072665,32,2-3,8,0-4,4244,isConfid,isConfid,1
3188,CUST3189,66-69,1,20014-29297,facebook,Awareness,9117.10155589651,0.2020790257146467,0.1719993724596269,10,9.55516715325564,7.182146173885301,83,2-3,0,5-9,767,isConfid,isConfid,1
5351,CUST5352,66-69,0,20014-29297,twitter,Awareness,9351.513111091135,0.1037675364932778,0.1113163433807393,16,1.4217409278427415,4.922888534242168,85,2-3,8,0-4,2364,isConfid,isConfid,1
111,CUST0112,66-69,0,20014-29297,gmail,Conversion,8417.846613522319,0.2280203293620432,0.0329763169515314,17,6.164609931312724,10.375390337185651,78,18-19,5,5-9,603,isConfid,isConfid,1
817,CUST0818,66-69,1,20014-29297,outlook,Consideration,8220.255002505606,0.0786499042608552,0.1783437588913151,27,9.530734233245978,9.61362598486665,81,18-19,8,0-4,644,isConfid,isConfid,1
6452,CUST6453,66-69,1,20014-29297,outlook,Consideration,7646.857570955184,0.1498725699522625,0.1229693576137818,36,6.880846707113123,6.453505757755012,75,18-19,3,5-9,1020,isConfid,isConfid,1
7830,CUST7831,66-69,1,20014-29297,google ads,Awareness,7628.147363218641,0.2028452856649921,0.030216800875401,33,2.558598854772618,13.7515496559063,68,18-19,4,5-9,217,isConfid,isConfid,0
6651,CUST6652,66-69,0,20014-29297,facebook ads,Conversion,1201.7963971195686,0.1518661079569639,0.1914882567755555,9,4.758770338353598,12.171167621228228,74,8-9,2,0-4,2993,isConfid,isConfid,1
425,CUST0426,66-69,0,20014-29297,instagram,Conversion,6083.06176706504,0.0979253780870841,0.1560782963157921,8,8.605752552827026,5.721091793395661,55,6-7,9,5-9,4140,isConfid,isConfid,1
1135,CUST1136,66-69,1,20014-29297,blog,Consideration,4223.433037961279,0.1685819016588196,0.0233242248847548,14,8.594991470594524,1.9879958134662663,17,6-7,9,5-9,4333,isConfid,isConfid,1
4457,CUST4458,66-69,0,20014-29297,yahoo,Conversion,6305.828931434879,0.278255412160746,0.0732680500796121,0,2.355301007997058,2.06560873724506,46,6-7,6,5-9,3352,isConfid,isConfid,1
5837,CUST5838,66-69,1,20014-29297,linkedin,Awareness,1884.552238748676,0.1366763940191964,0.1484974210816473,42,2.898050646592972,13.05587024329553,84,6-7,3,5-9,4533,isConfid,isConfid,1
7467,CUST7468,66-69,1,20014-29297,bing,Conversion,9030.132648350207,0.1966744536487782,0.104147404152873,7,3.103225075675483,14.985712646187046,81,6-7,5,0-4,3393,isConfid,isConfid,1
6051,CUST6052,66-69,1,20014-29297,linkedin ads,Conversion,8741.597672670607,0.0333182623877532,0.0208130133408256,1,5.071444338626702,10.381208256136492,83,4-5,5,5-9,4726,isConfid,isConfid,1
2645,CUST2646,66-69,1,20014-29297,protonmail,Retention,5773.614974825076,0.1318755157354737,0.077330744129738,18,5.296847933369179,10.470067638904103,67,4-5,6,0-4,1258,isConfid,isConfid,1
2593,CUST2594,66-69,1,20014-29297,facebook ads,Awareness,3692.4732842227695,0.0641857722158543,0.1351525005285821,36,7.995915553108653,8.261920366446628,28,4-5,7,0-4,2538,isConfid,isConfid,1
1307,CUST1308,66-69,0,20014-29297,yahoo,Consideration,4125.586734748015,0.0409726198085101,0.1009892550528772,49,2.566368166966932,13.190485616422665,45,10-11,3,0-4,2408,isConfid,isConfid,1
2079,CUST2080,66-69,1,20014-29297,facebook ads,Conversion,5910.135327764673,0.1750422551902596,0.1288357276061683,10,9.316116548370784,9.54166624798066,8,10-11,9,5-9,4342,isConfid,isConfid,1
5292,CUST5293,66-69,0,20014-29297,gmail,Retention,5017.52523437472,0.1556228022449523,0.0420274807322527,17,10.065772795137915,2.504225188080228,0,10-11,7,5-9,4311,isConfid,isConfid,1
5972,CUST5973,66-69,1,20014-29297,instagram,Consideration,7023.315482501013,0.0290056071614368,0.1863342312467132,37,7.405440653176991,4.350119594727717,48,10-11,2,0-4,2913,isConfid,isConfid,1
1341,CUST1342,66-69,0,20014-29297,duckduckgo,Retention,2816.3301869518787,0.0740063743839616,0.1401454931665193,9,5.854185158506462,2.1064502799488114,9,0-1,8,0-4,3166,isConfid,isConfid,0
1745,CUST1746,66-69,1,20014-29297,yahoo,Conversion,8593.65494271416,0.0153294766130327,0.0915539953430748,26,6.70377789179348,6.634230429685795,48,0-1,5,5-9,4628,isConfid,isConfid,1
2044,CUST2045,66-69,0,20014-29297,twitter,Awareness,9887.792983103747,0.1917202592366566,0.066039176900926,37,7.38025670655004,8.61100222640866,37,0-1,2,5-9,533,isConfid,isConfid,1
6059,CUST6060,66-69,0,20014-29297,partner site,Awareness,4504.802302894072,0.0152335619182499,0.1760112798384535,47,7.102286048993102,13.429222221132989,19,0-1,4,0-4,3889,isConfid,isConfid,1
7174,CUST7175,66-69,1,20014-29297,instagram,Awareness,4930.406852161525,0.1830379569222411,0.0613159789346153,23,6.284020471152038,9.788340805326293,44,0-1,7,5-9,1561,isConfid,isConfid,1
6429,CUST6430,66-69,0,20014-29297,facebook,Conversion,7894.088357194162,0.2584029594796612,0.011567451098623,3,8.172461155810781,4.415293901777956,26,14-15,0,5-9,992,isConfid,isConfid,1
1363,CUST1364,66-69,1,20014-29297,linkedin ads,Consideration,3065.4519754505327,0.1936142682981591,0.1283767827075238,32,6.34892175188446,11.863557358834818,71,16-17,4,5-9,783,isConfid,isConfid,1
3462,CUST3463,66-69,1,20014-29297,tiktok,Awareness,6635.492487598877,0.1237089833681394,0.0973465386450273,24,7.830943012407903,1.1754932152998312,8,14-15,7,5-9,732,isConfid,isConfid,1
3289,CUST3290,66-69,1,20014-29297,blog,Retention,1269.0187743453569,0.0701487018925997,0.1310032581658044,40,1.6500730528025596,5.581328949557603,19,14-15,2,0-4,1512,isConfid,isConfid,0
7503,CUST7504,66-69,0,20014-29297,tiktok,Retention,3592.0492054918213,0.2225112249648768,0.065075108541919,48,9.594307823531484,7.085106625533757,38,12-13,0,0-4,4022,isConfid,isConfid,0
7338,CUST7339,66-69,0,20014-29297,gmail,Consideration,6308.813780768847,0.0801558052948452,0.1186342166213152,47,4.612041388282571,13.747423186224086,20,12-13,7,5-9,3407,isConfid,isConfid,0
1477,CUST1478,66-69,0,20014-29297,online directory,Retention,2971.3610444901306,0.2926041914532082,0.0197073295295898,31,4.135375078404474,10.895492504069336,73,12-13,9,5-9,2876,isConfid,isConfid,1
