Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
7618,7618,7618,7618,7618,CUST7619,50-53,0,103570-112853,online directory,Consideration,4503.897454322485,0.05532543044744321,0.1463947186031083,29,6.374694412714153,3.8131875101727415,67,16-17,9,5-9,1990,isConfid,isConfid,0
7619,7619,7619,7619,7619,CUST7620,34-37,0,75718-85001,blog,Retention,3507.1635603685563,0.1355412389130931,0.10912479385754022,45,4.13678212612073,8.1037415761314,40,6-7,9,0-4,1013,isConfid,isConfid,0
7620,7620,7620,7620,7620,CUST7621,22-25,1,103570-112853,bing,Consideration,9887.961052583527,0.2229918595233563,0.19143978281865914,39,1.410746359895752,12.893823289560775,74,6-7,3,0-4,4690,isConfid,isConfid,0
7621,7621,7621,7621,7621,CUST7622,18-21,0,85002-94285,linkedin ads,Retention,2538.318388231732,0.17634251326446157,0.18771650617506622,20,3.437458096692265,6.2586580781778745,61,18-19,2,5-9,1630,isConfid,isConfid,1
7622,7622,7622,7622,7622,CUST7623,50-53,1,57150-66433,blog,Retention,2528.588160284825,0.16856879850739065,0.06704162185648029,14,8.49691587099099,11.424781460600098,40,0-1,5,5-9,1179,isConfid,isConfid,0
7623,7623,7623,7623,7623,CUST7624,18-21,1,29298-38581,facebook ads,Retention,7410.15100778916,0.05561381829549334,0.0817843411092301,2,6.637115310027888,4.215460929885255,81,8-9,2,5-9,3505,isConfid,isConfid,1
7624,7624,7624,7624,7624,CUST7625,38-41,0,47866-57149,bing,Retention,1801.077521644992,0.05882257875877286,0.09181129562544926,16,8.157445878096754,13.452496405357314,32,2-3,2,0-4,20,isConfid,isConfid,0
7625,7625,7625,7625,7625,CUST7626,18-21,0,75718-85001,zoho,Consideration,3978.4803319507528,0.18105601489335002,0.027863301403912147,14,8.604712609524622,13.571143407962728,99,2-3,0,0-4,2486,isConfid,isConfid,1
7626,7626,7626,7626,7626,CUST7627,18-21,1,47866-57149,linkedin,Awareness,3170.7965204174698,0.008881417604825814,0.09067283601472419,32,1.4926236657344591,1.7911389059250884,37,12-13,8,5-9,3365,isConfid,isConfid,0
7627,7627,7627,7627,7627,CUST7628,34-37,0,103570-112853,whatsapp,Conversion,1689.390168199797,0.2593019496401561,0.16158165841377883,4,4.051790578325581,12.842843037505753,17,0-1,4,5-9,1418,isConfid,isConfid,1
7628,7628,7628,7628,7628,CUST7629,42-45,0,66434-75717,twitter,Retention,5650.20681129174,0.10995488455292127,0.1697901844260807,7,7.109899577003771,10.548324286677193,53,2-3,9,5-9,3802,isConfid,isConfid,1
7629,7629,7629,7629,7629,CUST7630,58-61,0,29298-38581,twitter ads,Retention,3817.037475554968,0.14087113499506743,0.1798140551917136,8,8.868369268855615,5.718080451326442,48,8-9,0,0-4,4898,isConfid,isConfid,1
7630,7630,7630,7630,7630,CUST7631,46-49,0,66434-75717,twitter,Awareness,4690.155757335418,0.08699095989019566,0.013855792267162905,25,8.044166495451933,12.547301885469311,60,2-3,3,0-4,2974,isConfid,isConfid,0
7631,7631,7631,7631,7631,CUST7632,50-53,0,29298-38581,yahoo,Consideration,1973.0563344281122,0.25633755288505866,0.16030016377120615,1,4.675058885248586,13.585104420591755,15,16-17,2,0-4,2550,isConfid,isConfid,1
7632,7632,7632,7632,7632,CUST7633,42-45,0,75718-85001,online directory,Conversion,7745.7410118816615,0.19163529511274174,0.10192630381868299,36,9.51025002639303,7.714917863470068,85,12-13,6,5-9,3079,isConfid,isConfid,1
7633,7633,7633,7633,7633,CUST7634,58-61,1,103570-112853,google ads,Awareness,3127.6984825084382,0.1470514190334371,0.042755415569869296,35,3.7156977890902434,8.047499312634963,84,6-7,5,5-9,3231,isConfid,isConfid,0
7634,7634,7634,7634,7634,CUST7635,58-61,1,94286-103569,protonmail,Awareness,3345.2390825206157,0.18621209153741236,0.11119902317895095,11,4.3611138103283285,10.73658700577125,43,0-1,7,0-4,2050,isConfid,isConfid,1
7635,7635,7635,7635,7635,CUST7636,50-53,1,112854-122137,linkedin ads,Awareness,2432.0173253423955,0.12043227914132441,0.1717791819889615,18,2.451481210631441,3.737188609476179,30,14-15,7,5-9,4853,isConfid,isConfid,0
7636,7636,7636,7636,7636,CUST7637,22-25,0,112854-122137,bing ads,Awareness,4557.204962440404,0.14613890211714012,0.09262857134182446,26,2.858355835807484,1.6958821838625942,94,4-5,7,0-4,1848,isConfid,isConfid,0
7637,7637,7637,7637,7637,CUST7638,30-33,0,29298-38581,google ads,Retention,4634.514267490286,0.1144468004620655,0.19944197329969102,23,0.9062048356605918,8.378310364680248,26,10-11,4,0-4,2808,isConfid,isConfid,0
7638,7638,7638,7638,7638,CUST7639,50-53,0,29298-38581,duckduckgo,Conversion,5415.46866295394,0.13019900783674024,0.12601274236105675,1,3.7459682970197017,5.072094670354234,40,14-15,2,0-4,1787,isConfid,isConfid,1
7639,7639,7639,7639,7639,CUST7640,38-41,0,47866-57149,affiliate,Retention,9466.125146196313,0.10676679058831322,0.0957102065851608,15,3.817470413430565,2.149379557950291,2,10-11,3,0-4,2549,isConfid,isConfid,1
7640,7640,7640,7640,7640,CUST7641,66-69,1,112854-122137,tiktok,Awareness,9005.52972383258,0.0322988203277572,0.06715430439266103,1,1.6893645121556173,2.646343698095916,94,10-11,6,5-9,964,isConfid,isConfid,0
7641,7641,7641,7641,7641,CUST7642,58-61,1,38582-47865,bing,Conversion,6041.113256544522,0.022538836435541956,0.005471355268878492,20,4.126134562289077,3.5334231728492247,33,18-19,7,0-4,1773,isConfid,isConfid,0
7642,7642,7642,7642,7642,CUST7643,38-41,1,38582-47865,news portal,Awareness,429.4559916323554,0.05476710339000974,0.13048140712246561,9,3.6934973561300333,5.50154483952984,89,10-11,8,5-9,554,isConfid,isConfid,1
7643,7643,7643,7643,7643,CUST7644,66-69,0,75718-85001,facebook,Consideration,5956.1549052044065,0.0830719979830842,0.12037304785291685,41,8.1386610210834,6.991135844406827,87,4-5,4,0-4,4007,isConfid,isConfid,1
7644,7644,7644,7644,7644,CUST7645,30-33,0,140706-149989,duckduckgo,Awareness,906.8656198495771,0.2703544771401195,0.10988748692504222,16,2.1571551273596534,14.21325105745809,9,8-9,9,0-4,2242,isConfid,isConfid,1
7645,7645,7645,7645,7645,CUST7646,34-37,0,47866-57149,google,Awareness,7032.701379854843,0.18257609042302042,0.10895692046922378,11,7.476961516445586,7.574186483961936,56,0-1,3,0-4,1963,isConfid,isConfid,1
7646,7646,7646,7646,7646,CUST7647,30-33,0,112854-122137,protonmail,Consideration,3933.066854084806,0.28437180304181964,0.17149942238533522,6,1.9206599970149063,13.366844657316486,28,10-11,6,5-9,55,isConfid,isConfid,1
7647,7647,7647,7647,7647,CUST7648,66-69,0,103570-112853,google,Retention,8337.995883788728,0.10803012809895701,0.06642327747780133,8,5.401641526490602,8.57313283409037,37,12-13,9,5-9,1290,isConfid,isConfid,0
7648,7648,7648,7648,7648,CUST7649,54-57,0,57150-66433,twitter ads,Conversion,9502.299653577395,0.12389961987914136,0.11674935025989479,45,7.510222674248327,2.780305727317284,76,14-15,3,5-9,1426,isConfid,isConfid,0
7649,7649,7649,7649,7649,CUST7650,58-61,0,38582-47865,baidu,Awareness,4041.3218134258286,0.22734998417373573,0.14002527403030082,49,6.452772228125681,12.794121983685736,5,2-3,2,5-9,3295,isConfid,isConfid,0
7650,7650,7650,7650,7650,CUST7651,54-57,0,85002-94285,linkedin ads,Awareness,4392.905999241727,0.18240541991785056,0.048869136592174754,9,6.829761902992958,0.4694484878623527,13,14-15,3,5-9,4126,isConfid,isConfid,1
7651,7651,7651,7651,7651,CUST7652,58-61,0,103570-112853,blog,Consideration,5866.3761454565,0.15659500904388382,0.1841472387965833,15,2.8337473809584917,9.17911844906051,93,16-17,7,0-4,1132,isConfid,isConfid,1
7652,7652,7652,7652,7652,CUST7653,34-37,0,75718-85001,blog,Conversion,2290.9268109159243,0.17499688834643112,0.1558524400384158,0,8.76469186404743,5.33032029400979,3,2-3,7,5-9,3875,isConfid,isConfid,1
7653,7653,7653,7653,7653,CUST7654,30-33,0,38582-47865,google ads,Consideration,9257.047518184505,0.1750083801013109,0.019540533784046653,8,9.644332837244509,6.950341976613825,44,8-9,5,0-4,562,isConfid,isConfid,0
7654,7654,7654,7654,7654,CUST7655,34-37,0,131422-140705,yahoo,Awareness,4569.773396861703,0.23526098904139917,0.1733988343672289,12,2.343686524124133,11.934318012519498,91,6-7,7,0-4,2513,isConfid,isConfid,0
7655,7655,7655,7655,7655,CUST7656,38-41,1,29298-38581,yahoo,Retention,1965.9137196260092,0.2027211082650704,0.1874069429020833,47,8.877626263411841,0.7662634360673511,38,18-19,3,0-4,764,isConfid,isConfid,1
7656,7656,7656,7656,7656,CUST7657,66-69,1,122138-131421,online directory,Retention,7585.817732606451,0.29235055388248715,0.1580007048668135,15,4.617558476219056,2.9050172535356404,73,10-11,2,5-9,49,isConfid,isConfid,1
7657,7657,7657,7657,7657,CUST7658,46-49,0,47866-57149,baidu,Conversion,2236.35442402244,0.2887870171141864,0.0879002750243929,33,7.274399980325244,12.322410470573466,53,6-7,6,0-4,822,isConfid,isConfid,0
7658,7658,7658,7658,7658,CUST7659,50-53,0,57150-66433,blog,Awareness,1441.4290035218912,0.13213880109130996,0.19337918205077265,40,5.606023750890639,8.161854353003426,25,16-17,5,5-9,1386,isConfid,isConfid,0
7659,7659,7659,7659,7659,CUST7660,18-21,1,103570-112853,online directory,Consideration,5613.868568787909,0.01860163287853851,0.03009848824526736,29,8.049305859372312,4.2427434879372345,97,0-1,5,5-9,2658,isConfid,isConfid,0
7660,7660,7660,7660,7660,CUST7661,18-21,1,47866-57149,linkedin ads,Awareness,6737.628443500521,0.014504156877949415,0.11410347612850073,12,1.4816503529736023,7.728156244415843,28,14-15,1,0-4,1612,isConfid,isConfid,0
7661,7661,7661,7661,7661,CUST7662,22-25,1,29298-38581,gmail,Consideration,5954.371602821374,0.04803789948583687,0.046123988494774844,7,3.693422161735199,6.093778182812642,61,10-11,1,0-4,2632,isConfid,isConfid,0
7662,7662,7662,7662,7662,CUST7663,34-37,0,122138-131421,linkedin ads,Consideration,6640.617570673317,0.037562509614243164,0.09166296486175098,10,1.3647565737771954,11.719569627436426,7,18-19,9,5-9,4238,isConfid,isConfid,0
7663,7663,7663,7663,7663,CUST7664,58-61,1,75718-85001,online directory,Conversion,1079.2219723048952,0.11707227720799795,0.18697059501668697,48,9.377937601133219,11.253167625046581,38,4-5,4,5-9,2789,isConfid,isConfid,0
7664,7664,7664,7664,7664,CUST7665,22-25,1,66434-75717,facebook,Consideration,5017.57351987713,0.013546733626060148,0.15704205111161876,30,2.6346440248355028,7.284470255459378,17,18-19,2,0-4,2583,isConfid,isConfid,1
7665,7665,7665,7665,7665,CUST7666,54-57,1,47866-57149,google,Conversion,3866.9922420297266,0.18861788455562173,0.1597183580925997,42,4.977016000269944,4.138330170626555,72,6-7,2,5-9,868,isConfid,isConfid,0
7666,7666,7666,7666,7666,CUST7667,22-25,1,20014-29297,partner site,Retention,9686.334340979283,0.06288004733429287,0.07577488903117922,10,6.859813587253177,0.6677315908866857,21,12-13,8,5-9,4925,isConfid,isConfid,0
7667,7667,7667,7667,7667,CUST7668,38-41,0,85002-94285,facebook ads,Conversion,499.107318418449,0.16197775052578223,0.19086595963544042,47,5.1101208069037725,7.3800522517203095,17,4-5,8,0-4,1364,isConfid,isConfid,0
7668,7668,7668,7668,7668,CUST7669,18-21,1,131422-140705,tiktok,Conversion,3279.466447634199,0.03955163324094834,0.08099080878031413,6,5.891066821253737,9.287415224425448,36,6-7,0,0-4,4414,isConfid,isConfid,0
7669,7669,7669,7669,7669,CUST7670,18-21,0,103570-112853,instagram,Conversion,9511.664122053702,0.2534136564255153,0.01827786521838823,0,3.017136190812761,9.448730786271565,32,4-5,5,5-9,2581,isConfid,isConfid,1
7670,7670,7670,7670,7670,CUST7671,62-65,0,103570-112853,blog,Retention,9823.641802835531,0.23566880311814126,0.1268895958222771,22,1.8070059517244808,13.167702972518143,47,0-1,1,0-4,2458,isConfid,isConfid,0
7671,7671,7671,7671,7671,CUST7672,66-69,0,103570-112853,protonmail,Conversion,8375.71455406561,0.11941658331159573,0.07577592069230502,31,3.3928828123186308,7.525276576945719,47,18-19,4,5-9,2422,isConfid,isConfid,0
7672,7672,7672,7672,7672,CUST7673,66-69,1,38582-47865,tiktok,Consideration,692.8572972959487,0.28124640420218533,0.039666336201114545,14,3.841815229152066,10.491664438810387,1,0-1,1,0-4,3218,isConfid,isConfid,1
7673,7673,7673,7673,7673,CUST7674,66-69,1,112854-122137,baidu,Consideration,5644.6758847962765,0.062214075694179444,0.1931772034775085,17,4.419333847441539,2.4717294214711445,25,4-5,5,0-4,4874,isConfid,isConfid,1
7674,7674,7674,7674,7674,CUST7675,58-61,1,66434-75717,bing ads,Conversion,4096.196322879576,0.2483425251488424,0.13135670157855922,27,3.794218879479338,11.555748511967497,16,8-9,8,0-4,4108,isConfid,isConfid,1
7675,7675,7675,7675,7675,CUST7676,46-49,1,57150-66433,twitter ads,Consideration,7920.747863384432,0.17544425535640634,0.18951830666828023,13,1.4019018105567116,6.9539034258172645,3,8-9,6,5-9,2886,isConfid,isConfid,1
7676,7676,7676,7676,7676,CUST7677,38-41,0,131422-140705,google ads,Conversion,912.0027194959148,0.10993117996770968,0.12048499545474495,12,1.813551121717846,10.665778941152876,8,4-5,0,0-4,3802,isConfid,isConfid,1
7677,7677,7677,7677,7677,CUST7678,42-45,1,20014-29297,affiliate,Retention,1908.983864287241,0.03638999402559241,0.022581291489436967,33,7.096386484245648,12.64213754634616,9,8-9,5,5-9,3095,isConfid,isConfid,1
7678,7678,7678,7678,7678,CUST7679,30-33,1,140706-149989,google ads,Consideration,4755.875289632457,0.05858157171991597,0.015918338449210437,19,1.6065127969424609,4.124662894369622,68,4-5,1,0-4,2989,isConfid,isConfid,1
7679,7679,7679,7679,7679,CUST7680,26-29,0,94286-103569,linkedin ads,Conversion,1700.6205102573172,0.2690352365557436,0.18568379083606687,23,1.4495171441777288,10.33776801165784,37,14-15,1,5-9,2456,isConfid,isConfid,1
7680,7680,7680,7680,7680,CUST7681,62-65,0,122138-131421,baidu,Awareness,7162.437873285417,0.18947323323576704,0.010080907901754449,27,8.324353377732992,2.436605549597132,48,2-3,2,5-9,2774,isConfid,isConfid,1
7681,7681,7681,7681,7681,CUST7682,26-29,1,94286-103569,protonmail,Retention,8387.032377300146,0.07610399298908938,0.12282932400622006,10,1.3226011496761854,2.281548113170143,39,10-11,7,0-4,2994,isConfid,isConfid,1
7682,7682,7682,7682,7682,CUST7683,58-61,1,57150-66433,news portal,Awareness,6853.514123921503,0.16138422525720944,0.06820422870518193,27,1.5766791936096463,4.778545085565445,48,10-11,6,5-9,830,isConfid,isConfid,1
7683,7683,7683,7683,7683,CUST7684,66-69,1,85002-94285,blog,Conversion,4364.635353250364,0.044225684328447465,0.14495721851564747,21,5.941550076465752,2.030369761606199,85,18-19,3,0-4,1956,isConfid,isConfid,1
7684,7684,7684,7684,7684,CUST7685,66-69,0,29298-38581,facebook ads,Consideration,8885.284713050347,0.033980244748338335,0.061670478840527426,29,4.942355273276473,6.994727581186549,18,8-9,2,5-9,4245,isConfid,isConfid,1
7685,7685,7685,7685,7685,CUST7686,22-25,0,20014-29297,baidu,Conversion,1642.8950130439139,0.26895773114315935,0.015496268302584021,37,9.816670662369873,13.188025999669659,36,18-19,0,0-4,4629,isConfid,isConfid,1
7686,7686,7686,7686,7686,CUST7687,34-37,0,122138-131421,tiktok,Consideration,2797.741077362093,0.1432687672158717,0.14902655783588933,16,9.567667771600942,1.4983877862749375,96,18-19,9,0-4,258,isConfid,isConfid,1
7687,7687,7687,7687,7687,CUST7688,38-41,0,57150-66433,linkedin ads,Conversion,5188.19799387306,0.12156641135771866,0.07674495575059734,21,6.949294940445992,5.768367066835513,48,16-17,3,5-9,3288,isConfid,isConfid,1
7688,7688,7688,7688,7688,CUST7689,42-45,0,38582-47865,google ads,Conversion,664.0549148111314,0.27863381964428086,0.10947934263552749,0,1.6987912597607824,3.572458906197289,5,0-1,7,0-4,2540,isConfid,isConfid,1
7689,7689,7689,7689,7689,CUST7690,54-57,1,47866-57149,online directory,Consideration,969.1125389134107,0.12359735770472988,0.1559919463914122,19,5.633395502638204,7.293132834157888,63,0-1,0,5-9,3153,isConfid,isConfid,1
7690,7690,7690,7690,7690,CUST7691,22-25,0,85002-94285,blog,Consideration,4044.773486831002,0.11841999016772492,0.14339996013376388,4,1.4527454292818662,9.726406073947947,22,16-17,1,5-9,4015,isConfid,isConfid,0
7691,7691,7691,7691,7691,CUST7692,18-21,0,140706-149989,twitter ads,Conversion,9683.374942595578,0.08237434784996643,0.07432967141498616,32,8.952950838248166,13.258892179015668,77,0-1,9,5-9,1842,isConfid,isConfid,1
7692,7692,7692,7692,7692,CUST7693,66-69,0,94286-103569,partner site,Awareness,9138.46800303767,0.16741244974161462,0.15316155704816237,44,7.056233754646006,0.8485496380919848,30,4-5,1,0-4,2726,isConfid,isConfid,0
7693,7693,7693,7693,7693,CUST7694,66-69,0,112854-122137,bing,Retention,4811.733364609135,0.16806622182831507,0.1867573399847947,0,6.25278952154356,9.092232460277305,52,18-19,8,5-9,4193,isConfid,isConfid,0
7694,7694,7694,7694,7694,CUST7695,38-41,0,112854-122137,twitter,Awareness,1492.1110085526154,0.014344277765073984,0.1241884470147495,43,4.922327536401979,10.628491242335057,32,18-19,0,0-4,766,isConfid,isConfid,1
7695,7695,7695,7695,7695,CUST7696,62-65,0,140706-149989,whatsapp,Awareness,2135.0136791645914,0.1963369417693114,0.14264881615748018,8,5.724818238417037,2.865049645274386,16,0-1,5,5-9,3427,isConfid,isConfid,1
7696,7696,7696,7696,7696,CUST7697,22-25,1,57150-66433,tiktok,Awareness,3803.4154489451007,0.24000239831415573,0.1784461880444032,31,4.8278954052847185,13.860980083351613,64,16-17,3,0-4,4567,isConfid,isConfid,1
7697,7697,7697,7697,7697,CUST7698,34-37,0,75718-85001,linkedin ads,Awareness,2099.24513401151,0.1831448971596731,0.16491934819249127,25,2.0716304809490067,1.847272814951204,75,14-15,8,5-9,659,isConfid,isConfid,0
7698,7698,7698,7698,7698,CUST7699,38-41,1,85002-94285,linkedin ads,Consideration,993.3043251502311,0.2602555654334852,0.07652548187366813,44,6.894690724816969,5.212985351370784,66,12-13,5,5-9,750,isConfid,isConfid,1
7699,7699,7699,7699,7699,CUST7700,50-53,0,112854-122137,linkedin ads,Awareness,7021.622827488862,0.08883460124975247,0.20192909439470014,41,10.01231358616439,4.165443045938572,44,14-15,8,5-9,4320,isConfid,isConfid,1
7700,7700,7700,7700,7700,CUST7701,46-49,1,85002-94285,baidu,Retention,5828.165950299847,0.06430115396234126,0.011845204760923073,47,2.1086915246465825,1.5328619432665263,99,0-1,1,5-9,3734,isConfid,isConfid,1
7701,7701,7701,7701,7701,CUST7702,46-49,0,20014-29297,linkedin,Consideration,3184.452215836752,0.2102864095878131,0.1997558089171088,5,10.028688902917551,10.400217720973666,87,12-13,1,0-4,3736,isConfid,isConfid,1
7702,7702,7702,7702,7702,CUST7703,38-41,0,20014-29297,blog,Awareness,7693.182798174026,0.06077294156428326,0.05702953413439445,29,9.200136964689511,8.287788969675875,77,4-5,5,0-4,4844,isConfid,isConfid,1
7703,7703,7703,7703,7703,CUST7704,26-29,1,140706-149989,news portal,Consideration,8187.700229582937,0.030162329209204468,0.09145919014432317,39,9.036362823669089,6.63526239262771,36,6-7,9,0-4,4103,isConfid,isConfid,0
7704,7704,7704,7704,7704,CUST7705,34-37,0,29298-38581,zoho,Awareness,5077.1920584354,0.031343063380865205,0.1775034742207803,22,8.305853024803586,3.395317470065529,91,18-19,1,5-9,773,isConfid,isConfid,0
7705,7705,7705,7705,7705,CUST7706,46-49,0,38582-47865,gmail,Awareness,1030.0973467776519,0.2284583141527425,0.05966062953653019,38,9.26333404532321,6.615430283021792,26,0-1,3,0-4,1503,isConfid,isConfid,1
7706,7706,7706,7706,7706,CUST7707,66-69,0,29298-38581,blog,Retention,8994.387542327584,0.018965505331494086,0.05141683986816732,24,3.1551647751744145,13.477298724066268,19,4-5,3,5-9,2625,isConfid,isConfid,1
7707,7707,7707,7707,7707,CUST7708,58-61,1,103570-112853,twitter,Consideration,6942.009807317852,0.09133025960162841,0.13104267616495477,24,4.779334157472714,5.352706183921733,78,12-13,4,0-4,4279,isConfid,isConfid,1
7708,7708,7708,7708,7708,CUST7709,58-61,0,20014-29297,google ads,Consideration,2615.294868267606,0.04837414276375893,0.1431598417961793,12,5.363715215408319,8.07827664353061,41,14-15,6,5-9,941,isConfid,isConfid,0
7709,7709,7709,7709,7709,CUST7710,50-53,1,85002-94285,online directory,Conversion,6331.990564537336,0.2269242530785705,0.007626460819695873,24,1.667790711804652,13.96898258239709,24,0-1,9,0-4,416,isConfid,isConfid,0
